SITE ID,STATUS,PPT ID,ADDRESS,BOROUGH,LATITUDE,LONGITUDE,WIFI STATUS,TABLET STATUS,PHONE STATUS,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,LOCATION,POSTCODE,PPT ID
mn-07-107832,Live,107832,462 COLUMBUS AVENUE,Manhattan,40.78409642,-73.97404944,up,up,up,WEST 82 STREET,WEST 83 STREET,NW,107,6,1016900,Upper West Side,1012130030,1032070,"(40.78409642, -73.97404944)",10024,107832
mn-07-107864,Live,107864,70 WEST 71 STREET,Manhattan,40.77657343,-73.97905068,up,up,up,COLUMBUS AVENUE,CENTRAL PARK WEST,SE,107,6,1015700,Lincoln Square,1011230061,1028585,"(40.77657343, -73.97905068)",10023,107864
mn-07-107918,Live,107918,230 WEST 95 STREET,Manhattan,40.79382166,-73.97203479,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,6,1018300,Upper West Side,1012420042,1033686,"(40.79382166, -73.97203479)",10025,107918
mn-07-107919,Live,107919,250 WEST 94 STREET,Manhattan,40.79342581,-73.97304342,up,up,up,BROADWAY,POMANDER WALK,SW,107,6,1017900,Upper West Side,1012410052,1033653,"(40.79342581, -73.97304342)",10025,107919
mn-07-107927,Live,107927,2227 BROADWAY,Manhattan,40.784128,-73.979996,up,up,up,WEST 79 STREET,WEST 80 STREET,NW,107,6,1016700,Upper West Side,1012270006,1032623,"(40.784128, -73.979996)",10024,107927
mn-07-107980,Live,107980,975 COLUMBUS AVENUE,Manhattan,40.80040455,-73.96189127,up,up,up,WEST 107 STREET,WEST 108 STREET,SE,107,7,1019300,Morningside Heights,1018430061,1055704,"(40.80040455, -73.96189127)",10025,107980
mn-07-108008,Live,108008,801 AMSTERDAM AVENUE,Manhattan,40.795951,-73.968849,up,up,up,WEST 99 STREET,WEST 100 STREET,NE,107,7,1018500,Upper West Side,1018527502,1088438,"(40.795951, -73.968849)",10025,108008
mn-07-108166,Live,108166,2077 BROADWAY,Manhattan,40.77860683,-73.98217819,up,down,up,WEST 72 STREET,WEST 71 STREET,SW,107,6,1015900,Lincoln Square,1011637503,1081034,"(40.77860683, -73.98217819)",10023,108166
mn-07-108233,Live,108233,2018 BROADWAY,Manhattan,40.77600984,-73.98196294,up,up,down,WEST 69 STREET,WEST 68 STREET,SE,107,6,1015300,Lincoln Square,1011400046,1028948,"(40.77600984, -73.98196294)",10023,108233
mn-07-109544,Live,109544,2150 BROADWAY,Manhattan,40.781474,-73.980961,up,up,up,WEST 76 STREET,WEST 75 STREET,SE,107,6,1016300,Upper West Side,1011677502,1088786,"(40.781474, -73.980961)",10023,109544
mn-07-111894,Live,111894,764 AMSTERDAM AVENUE,Manhattan,40.795005,-73.96981,up,up,up,WEST 97 STREET,WEST 98 STREET,NW,107,7,1018300,Upper West Side,1018690029,1056377,"(40.795005, -73.96981)",10025,111894
mn-07-119836,Live,119836,49 WEST 72 STREET,Manhattan,40.77737709,-73.97844368,up,up,up,COLUMBUS AVENUE,CENTRAL PARK WEST,NE,107,6,1015700,Lincoln Square,1011250001,1028631,"(40.77737709, -73.97844368)",10023,119836
mn-07-120266,Live,120266,2781 BROADWAY,Manhattan,40.802455,-73.968149,up,up,up,WEST 107 STREET,WEST 108 STREET,NW,107,6,1019500,Morningside Heights,1018920045,1057283,"(40.802455, -73.968149)",10025,120266
mn-07-120267,Live,120267,300 WEST 108 STREET,Manhattan,40.80298423,-73.96785533,up,up,up,BROADWAY,RIVERSIDE DRIVE,SW,107,6,1019500,Morningside Heights,1018920049,1057285,"(40.80298423, -73.96785533)",10025,120267
mn-07-120268,Live,120268,301 WEST 109 STREET,Manhattan,40.803721,-73.967381,up,up,up,BROADWAY,RIVERSIDE DRIVE,NW,107,7,1019500,Morningside Heights,1018930043,1057315,"(40.803721, -73.967381)",10025,120268
mn-07-120273,Live,120273,240 WEST 102 STREET,Manhattan,40.798538,-73.96927886,up,up,up,BROADWAY,WEST END AVENUE,SW,107,6,1018700,Upper West Side,1018730052,1056518,"(40.798538, -73.96927886)",10025,120273
mn-07-120277,Live,120277,251 WEST 105 STREET,Manhattan,40.800681,-73.96826,up,up,up,BROADWAY,WEST END AVENUE,NW,107,6,1019100,Upper West Side,1018770001,1056607,"(40.800681, -73.96826)",10025,120277
mn-07-120391,Live,120391,2740 BROADWAY,Manhattan,40.800581,-73.967782,up,up,up,WEST 105 STREET,WEST 106 STREET,NE,107,7,1019100,Upper West Side,1018770015,1056608,"(40.800581, -73.967782)",10025,120391
mn-07-120392,Live,120392,234 WEST 104 STREET,Manhattan,40.7996299,-73.96796962,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,7,1019100,Upper West Side,1018750046,1056574,"(40.7996299, -73.96796962)",10025,120392
mn-07-120395,Live,120395,210 WEST 101 STREET,Manhattan,40.79770166,-73.96924393,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,7,1018700,Upper West Side,1018720043,1056485,"(40.79770166, -73.96924393)",10025,120395
mn-07-120400,Live,120400,2820 BROADWAY,Manhattan,40.803579,-73.966917,up,up,up,WEST 109 STREET,WEST 110 STREET,NE,107,7,1019500,Morningside Heights,1018810001,1056691,"(40.803579, -73.966917)",10025,120400
mn-07-120401,Live,120401,2800 BROADWAY,Manhattan,40.802944,-73.967379,up,down,down,WEST 108 STREET,WEST 109 STREET,NE,107,7,1019500,Morningside Heights,1018800001,1056673,"(40.802944, -73.967379)",10025,120401
mn-07-120402,Live,120402,249 WEST 107 STREET,Manhattan,40.802126,-73.967493,up,up,up,BROADWAY,AMSTERDAM AVENUE,NE,107,7,1019500,Morningside Heights,1018790001,1056647,"(40.802126, -73.967493)",10025,120402
mn-07-120510,Live,120510,219 WEST 100 STREET,Manhattan,40.79714851,-73.9696072,up,down,up,BROADWAY,AMSTERDAM AVENUE,NE,107,7,1018700,Upper West Side,1018720019,1056481,"(40.79714851, -73.9696072)",10025,120510
mn-07-120513,Live,120513,230 WEST 97 STREET,Manhattan,40.795171,-73.971048,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,7,1018300,Upper West Side,1018680044,1056064,"(40.795171, -73.971048)",10025,120513
mn-07-120524,Live,120524,201 WEST 100 STREET,Manhattan,40.79673748,-73.96864684,up,up,up,AMSTERDAM AVENUE,BROADWAY,NW,107,7,1018700,Upper West Side,1018720029,1056483,"(40.79673748, -73.96864684)",10025,120524
mn-07-120525,Live,120525,765 AMSTERDAM AVENUE,Manhattan,40.795399,-73.969254,up,up,up,WEST 98 STREET,WEST 99 STREET,NE,107,7,1018500,Upper West Side,1018520001,1055899,"(40.795399, -73.969254)",10025,120525
mn-07-120526,Live,120526,755 AMSTERDAM AVENUE,Manhattan,40.794604,-73.969837,up,up,up,WEST 97 STREET,WEST 96 STREET,SE,107,7,1018100,Upper West Side,1018510008,1079453,"(40.794604, -73.969837)",10025,120526
mn-07-120527,Live,120527,741 COLUMBUS AVENUE,Manhattan,40.79340209,-73.96700524,up,up,up,WEST 97 STREET,WEST 96 STREET,SE,107,7,1018100,Upper West Side,1018327502,1055254,"(40.79340209, -73.96700524)",10025,120527
mn-07-120533,Live,120533,896 AMSTERDAM AVENUE,Manhattan,40.79908844,-73.9668303,up,up,up,WEST 104 STREET,WEST 103 STREET,SW,107,7,1019100,Upper West Side,1018750036,1056566,"(40.79908844, -73.9668303)",10025,120533
mn-07-120534,Live,120534,876 AMSTERDAM AVENUE,Manhattan,40.79847664,-73.96726529,up,up,up,WEST 103 STREET,WEST 102 STREET,SW,107,7,1019100,Upper West Side,1018740029,1079429,"(40.79847664, -73.96726529)",10025,120534
mn-07-120535,Live,120535,856 AMSTERDAM AVENUE,Manhattan,40.79782619,-73.96774773,up,up,up,WEST 102 STREET,WEST 101 STREET,SW,107,7,1018700,Upper West Side,1018730036,1056513,"(40.79782619, -73.96774773)",10025,120535
mn-07-120536,Live,120536,836 AMSTERDAM AVENUE,Manhattan,40.79717824,-73.96822346,up,up,up,WEST 101 STREET,WEST 100 STREET,SW,107,7,1018700,Upper West Side,1018720029,1056483,"(40.79717824, -73.96822346)",10025,120536
mn-07-120596,Live,120596,250 WEST 95 STREET,Manhattan,40.79404227,-73.97256708,up,up,up,BROADWAY,WEST END AVENUE,SE,107,6,1018300,Upper West Side,1012420055,1033687,"(40.79404227, -73.97256708)",10025,120596
mn-07-120599,Live,120599,677 COLUMBUS AVENUE,Manhattan,40.79078578,-73.96891544,up,up,up,WEST 93 STREET,WEST 94 STREET,SE,107,6,1017700,Upper West Side,1012060001,1079516,"(40.79078578, -73.96891544)",10025,120599
mn-07-120603,Live,120603,730 COLUMBUS AVENUE,Manhattan,40.79280441,-73.96770405,up,up,up,WEST 95 STREET,WEST 96 STREET,MIDBLOCK,107,6,1018100,Upper West Side,1012260029,1082743,"(40.79280441, -73.96770405)",10025,120603
mn-07-120609,Live,120609,734 AMSTERDAM AVENUE,Manhattan,40.79396219,-73.97057117,up,up,up,WEST 96 STREET,WEST 95 STREET,SW,107,6,1018300,Upper West Side,1012430036,1033704,"(40.79396219, -73.97057117)",10025,120609
mn-07-120610,Live,120610,718 AMSTERDAM AVENUE,Manhattan,40.79331,-73.97104466,up,up,up,WEST 95 STREET,WEST 94 STREET,SW,107,6,1018300,Upper West Side,1012420036,1033681,"(40.79331, -73.97104466)",10025,120610
mn-07-120611,Live,120611,700 AMSTERDAM AVENUE,Manhattan,40.79270287,-73.97148731,up,up,up,WEST 93 STREET,WEST 94 STREET,SW,107,6,1017900,Upper West Side,1012410036,1033650,"(40.79270287, -73.97148731)",10025,120611
mn-07-120640,Live,120640,981 COLUMBUS AVENUE,Manhattan,40.80059158,-73.9617454,up,up,up,WEST 108 STREET,WEST 109 STREET,NE,107,7,1019300,Morningside Heights,1018440001,1055708,"(40.80059158, -73.9617454)",10025,120640
mn-07-120641,Live,120641,1011 COLUMBUS AVENUE,Manhattan,40.80149765,-73.96108153,up,up,up,CATHEDRAL PARKWAY,WEST 109 STREET,SE,107,7,1019300,Morningside Heights,1018450003,1055741,"(40.80149765, -73.96108153)",10025,120641
mn-07-120926,Live,120926,197 COLUMBUS AVENUE,Manhattan,40.77535675,-73.98016085,up,up,up,WEST 69 STREET,WEST 68 STREET,SE,107,6,1015300,Lincoln Square,1011210064,1028483,"(40.77535675, -73.98016085)",10023,120926
mn-07-120927,Live,120927,147 COLUMBUS AVENUE,Manhattan,40.773657,-73.981404,up,up,up,WEST 66 STREET,WEST 67 STREET,NE,107,6,1015300,Lincoln Square,1011190001,1075637,"(40.773657, -73.981404)",10023,120927
mn-07-120936,Live,120936,157 COLUMBUS AVENUE,Manhattan,40.77426628,-73.98094971,up,up,up,WEST 67 STREET,WEST 68 STREET,NE,107,6,1015300,Lincoln Square,1011207501,1028260,"(40.77426628, -73.98094971)",10023,120936
mn-07-121100,Live,121100,674 AMSTERDAM AVENUE,Manhattan,40.7920348,-73.97197865,up,up,up,WEST 92 STREET,WEST 93 STREET,SW,107,6,1017900,Upper West Side,1012400036,1033614,"(40.7920348, -73.97197865)",10025,121100
mn-07-121103,Live,121103,621 AMSTERDAM AVENUE,Manhattan,40.79030079,-73.97298135,up,up,up,WEST 90 STREET,WEST 91 STREET,NE,107,6,1017700,Upper West Side,1012210001,1032489,"(40.79030079, -73.97298135)",10024,121103
mn-07-121120,Live,121120,82 WEST 91 STREET,Manhattan,40.7895412,-73.96964431,up,up,up,COLUMBUS AVENUE,CENTRAL PARK WEST,SE,107,6,1017700,Upper West Side,1012040001,1031595,"(40.7895412, -73.96964431)",10024,121120
mn-07-121157,Live,121157,300 COLUMBUS AVENUE,Manhattan,40.77888904,-73.97785338,up,up,up,WEST 74 STREET,WEST 75 STREET,NW,107,6,1016100,Upper West Side,1011460029,1030070,"(40.77888904, -73.97785338)",10023,121157
mn-07-121161,Live,121161,338 COLUMBUS AVENUE,Manhattan,40.78014761,-73.97693216,up,up,up,WEST 76 STREET,WEST 77 STREET,NW,107,6,1016100,Upper West Side,1011480014,1030178,"(40.78014761, -73.97693216)",10024,121161
mn-07-121191,Live,121191,197 AMSTERDAM AVENUE,Manhattan,40.77653006,-73.98301515,up,up,up,WEST 69 STREET,WEST 68 STREET,SE,107,6,1015300,Lincoln Square,1011407501,1028950,"(40.77653006, -73.98301515)",10023,121191
mn-07-121193,Live,121193,174 AMSTERDAM AVENUE,Manhattan,40.77606852,-73.98363296,up,up,up,WEST 68 STREET,WEST 66 STREET,NW,107,6,1015500,Lincoln Square,1011580012,1030346,"(40.77606852, -73.98363296)",10023,121193
mn-07-121203,Live,121203,222 AMSTERDAM AVENUE,Manhattan,40.777227,-73.982777,up,up,up,WEST 70 STREET,WEST 69 STREET,SW,107,6,1015500,Lincoln Square,1011580033,1030348,"(40.777227, -73.982777)",10023,121203
mn-07-121208,Live,121208,376 AMSTERDAM AVENUE,Manhattan,40.78240982,-73.97899987,up,up,up,WEST 77 STREET,WEST 78 STREET,SW,107,6,1016300,Upper West Side,1011697501,1030888,"(40.78240982, -73.97899987)",10024,121208
mn-07-121209,Live,121209,355 AMSTERDAM AVENUE,Manhattan,40.78186119,-73.97913747,up,up,up,WEST 77 STREET,WEST 78 STREET,NE,107,6,1016100,Upper West Side,1011480061,1030188,"(40.78186119, -73.97913747)",10024,121209
mn-07-121221,Live,121221,2182 BROADWAY,Manhattan,40.78252808,-73.98058629,up,up,up,WEST 77 STREET,WEST 78 STREET,NE,107,6,1016300,Upper West Side,1011690016,1088838,"(40.78252808, -73.98058629)",10024,121221
mn-07-121229,Live,121229,2220 BROADWAY,Manhattan,40.78392,-73.979708,up,up,up,WEST 79 STREET,WEST 80 STREET,NE,107,6,1016700,Upper West Side,1012270013,1032624,"(40.78392, -73.979708)",10024,121229
mn-07-121232,Live,121232,2202 BROADWAY,Manhattan,40.783191,-73.980253,up,up,up,WEST 79 STREET,WEST 78 STREET,NE,107,6,1016700,Upper West Side,1011700012,1079386,"(40.783191, -73.980253)",10024,121232
mn-07-121235,Live,121235,2300 BROADWAY,Manhattan,40.78651948,-73.97776529,up,up,down,WEST 83 STREET,WEST 84 STREET,NE,107,6,1017100,Upper West Side,1012317501,1076250,"(40.78651948, -73.97776529)",10024,121235
mn-07-121238,Live,121238,2275 BROADWAY,Manhattan,40.78575329,-73.97878535,up,up,up,WEST 82 STREET,WEST 81 STREET,NW,107,6,1016700,Upper West Side,1012290054,1078223,"(40.78575329, -73.97878535)",10024,121238
mn-07-121239,Live,121239,236 WEST 81 STREET,Manhattan,40.78502125,-73.97880715,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,6,1016700,Upper West Side,1012287501,1070992,"(40.78502125, -73.97880715)",10024,121239
mn-07-121243,Live,121243,215 WEST 88 STREET,Manhattan,40.78945727,-73.97504101,up,up,up,BROADWAY,AMSTERDAM AVENUE,NE,107,6,1017500,Upper West Side,1012367502,1087732,"(40.78945727, -73.97504101)",10024,121243
mn-07-121247,Live,121247,2310 BROADWAY,Manhattan,40.78689604,-73.97748309,up,up,up,WEST 84 STREET,WEST 83 STREET,SE,107,6,1017100,Upper West Side,1012310047,1032790,"(40.78689604, -73.97748309)",10024,121247
mn-07-121254,Live,121254,215 WEST 91 STREET,Manhattan,40.791401,-73.973822,up,up,up,BROADWAY,AMSTERDAM AVENUE,NE,107,6,1017900,Upper West Side,1012390023,1033584,"(40.791401, -73.973822)",10025,121254
mn-07-121255,Live,121255,2440 BROADWAY,Manhattan,40.79090129,-73.97430229,up,up,up,WEST 90 STREET,WEST 91 STREET,SE,107,6,1017900,Upper West Side,1012387501,1033556,"(40.79090129, -73.97430229)",10024,121255
mn-07-121256,Live,121256,80 WEST 86 STREET,Manhattan,40.78633453,-73.97205515,up,up,up,COLUMBUS AVENUE,CENTRAL PARK WEST,SE,107,6,1016900,Upper West Side,1011990061,1031388,"(40.78633453, -73.97205515)",10024,121256
mn-07-121257,Live,121257,101 WEST 86 STREET,Manhattan,40.78665384,-73.9723114,up,up,up,COLUMBUS AVENUE,AMSTERDAM AVENUE,NW,107,6,1017300,Upper West Side,1012170035,1032201,"(40.78665384, -73.9723114)",10024,121257
mn-07-121259,Live,121259,100 WEST 87 STREET,Manhattan,40.78707884,-73.97188144,up,up,up,AMSTERDAM AVENUE,COLUMBUS AVENUE,SE,107,6,1017300,Upper West Side,1012170035,1085083,"(40.78707884, -73.97188144)",10024,121259
mn-07-121264,Live,121264,500 COLUMBUS AVENUE,Manhattan,40.7853501,-73.97313741,up,up,up,WEST 84 STREET,WEST 85 STREET,NW,107,6,1016900,Upper West Side,1012150029,1032129,"(40.7853501, -73.97313741)",10024,121264
mn-07-121267,Live,121267,517 COLUMBUS AVENUE,Manhattan,40.78568185,-73.97262871,up,up,up,WEST 85 STREET,WEST 84 STREET,SE,107,6,1016900,Upper West Side,1011987502,1031339,"(40.78568185, -73.97262871)",10024,121267
mn-07-121275,Live,121275,454 COLUMBUS AVENUE,Manhattan,40.78382538,-73.9742489,up,up,down,WEST 82 STREET,WEST 81 STREET,SW,107,6,1016500,Upper West Side,1012127501,1032052,"(40.78382538, -73.9742489)",10024,121275
mn-07-121295,Live,121295,2431 BROADWAY,Manhattan,40.790818,-73.97481,up,up,up,WEST 90 STREET,WEST 89 STREET,SW,107,6,1017500,Upper West Side,1012377502,1033386,"(40.790818, -73.97481)",10024,121295
mn-07-121298,Live,121298,2477 BROADWAY,Manhattan,40.792255,-73.973761,up,up,up,WEST 92 STREET,WEST 93 STREET,NW,107,6,1017900,Upper West Side,1012400010,1033611,"(40.792255, -73.973761)",10025,121298
mn-07-121300,Live,121300,2255 BROADWAY,Manhattan,40.78513453,-73.97924562,up,up,up,WEST 81 STREET,WEST 80 STREET,SW,107,6,1016700,Upper West Side,1012280057,1032673,"(40.78513453, -73.97924562)",10024,121300
mn-07-121302,Live,121302,2282 BROADWAY,Manhattan,40.78581305,-73.97829312,up,up,up,WEST 82 STREET,WEST 83 STREET,NE,107,6,1017100,Upper West Side,1012307501,1076247,"(40.78581305, -73.97829312)",10024,121302
mn-07-121304,Live,121304,2299 BROADWAY,Manhattan,40.786403,-73.9783,up,up,up,WEST 83 STREET,WEST 82 STREET,NE,107,6,1017100,Upper West Side,1012300008,1032755,"(40.786403, -73.9783)",10024,121304
mn-07-121306,Live,121306,2315 BROADWAY,Manhattan,40.787028,-73.977832,up,down,down,WEST 84 STREET,WEST 83 STREET,SW,107,6,1017100,Upper West Side,1012310055,1032791,"(40.787028, -73.977832)",10024,121306
mn-07-121308,Live,121308,250 WEST 78 STREET,Manhattan,40.78325962,-73.9808485,up,up,up,BROADWAY,WEST END AVENUE,SW,107,6,1016300,Upper West Side,1011690057,1030900,"(40.78325962, -73.9808485)",10024,121308
mn-07-121312,Live,121312,246 WEST 80 STREET,Manhattan,40.78460807,-73.97977572,up,up,up,BROADWAY,WEST END AVENUE,SW,107,6,1016700,Upper West Side,1012270054,1032645,"(40.78460807, -73.97977572)",10024,121312
mn-07-121315,Live,121315,2135 BROADWAY,Manhattan,40.78099279,-73.98152267,up,up,up,WEST 75 STREET,WEST 74 STREET,SW,107,6,1016300,Upper West Side,1011660045,1030728,"(40.78099279, -73.98152267)",10023,121315
mn-07-121323,Live,121323,1995 BROADWAY,Manhattan,40.77544328,-73.98236687,up,up,up,WEST 68 STREET,WEST 67 STREET,NW,107,6,1015300,Lincoln Square,1011397502,1070358,"(40.77544328, -73.98236687)",10023,121323
mn-07-121335,Live,121335,2040 BROADWAY,Manhattan,40.77713717,-73.98190427,up,up,up,WEST 70 STREET,WEST 71 STREET,NE,107,6,1015700,Lincoln Square,1011427502,1029749,"(40.77713717, -73.98190427)",10023,121335
mn-07-121336,Live,121336,2020 BROADWAY,Manhattan,40.77631103,-73.98193739,up,up,up,WEST 69 STREET,WEST 70 STREET,NE,107,6,1015300,Lincoln Square,1011410013,1029632,"(40.77631103, -73.98193739)",10023,121336
mn-07-121337,Live,121337,111 WEST 68 STREET,Manhattan,40.77539028,-73.98182879,up,up,up,BROADWAY,COLUMBUS AVENUE,NE,107,6,1015300,Lincoln Square,1011400026,1028937,"(40.77539028, -73.98182879)",10023,121337
mn-07-121339,Live,121339,1980 BROADWAY,Manhattan,40.77472311,-73.98200508,up,up,up,WEST 67 STREET,WEST 68 STREET,NE,107,6,1015300,Lincoln Square,1011397503,1084564,"(40.77472311, -73.98200508)",10023,121339
mn-07-121346,Live,121346,2060 BROADWAY,Manhattan,40.777921,-73.981853,up,up,up,WEST 71 STREET,WEST 72 STREET,NE,107,6,1015700,Lincoln Square,1011430001,1029873,"(40.777921, -73.981853)",10023,121346
mn-07-122841,Live,122841,75 COLUMBUS AVENUE,Manhattan,40.7717802,-73.98277309,up,up,up,WEST 63 STREET,WEST 64 STREET,NE,107,6,1014900,Lincoln Square,1011150057,1027465,"(40.7717802, -73.98277309)",10023,122841
mn-07-122843,Live,122843,8 WEST 61 STREET,Manhattan,40.76956574,-73.98184115,up,up,up,BROADWAY,CENTRAL PARK WEST,SE,107,3,1014500,Lincoln Square,1011137502,1027191,"(40.76956574, -73.98184115)",10023,122843
mn-07-133371,Live,133371,481 COLUMBUS AVENUE,Manhattan,40.78461205,-73.97340729,up,up,up,WEST 83 STREET,WEST 84 STREET,NE,107,6,1016900,Upper West Side,1011970001,1031213,"(40.78461205, -73.97340729)",10024,133371
mn-07-133391,Live,133391,216 WEST 89 STREET,Manhattan,40.790053,-73.974767,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,6,1017500,Upper West Side,1012360044,1033301,"(40.790053, -73.974767)",10024,133391
mn-07-133393,Live,133393,2245 BROADWAY,Manhattan,40.784712,-73.979564,up,up,up,WEST 80 STREET,WEST 81 STREET,NW,107,6,1016700,Upper West Side,1012280008,1081047,"(40.784712, -73.979564)",10024,133393
mn-07-133397,Live,133397,2206 BROADWAY,Manhattan,40.783373,-73.980123,up,up,up,WEST 78 STREET,WEST 79 STREET,S,107,6,1016700,Upper West Side,1011700012,1079386,"(40.783373, -73.980123)",10024,133397
mn-07-133403,Live,133403,2085 BROADWAY,Manhattan,40.77909594,-73.98205439,up,up,up,WEST 72 STREET,WEST 73 STREET,NW,107,6,1015900,Lincoln Square,1011647501,1077846,"(40.77909594, -73.98205439)",10023,133403
mn-07-133404,Live,133404,2160 BROADWAY,Manhattan,40.78185329,-73.98083572,up,up,up,WEST 76 STREET,WEST 77 STREET,NE,107,6,1016300,Upper West Side,1011680022,1030861,"(40.78185329, -73.98083572)",10023,133404
mn-07-133406,Live,133406,2130 BROADWAY,Manhattan,40.78082575,-73.98117276,up,up,down,WEST 75 STREET,WEST 74 STREET,SE,107,6,1016300,Upper West Side,1011660035,1030727,"(40.78082575, -73.98117276)",10023,133406
mn-07-133408,Live,133408,2120 BROADWAY,Manhattan,40.78032124,-73.98131051,up,up,up,WEST 74 STREET,WEST 75 STREET,NE,107,6,1016300,Upper West Side,1011667501,1030741,"(40.78032124, -73.98131051)",10023,133408
mn-07-133410,Live,133410,2095 BROADWAY,Manhattan,40.77933083,-73.98198995,up,up,up,WEST 73 STREET,WEST 72 STREET,SW,107,6,1015900,Lincoln Square,1011640037,1030519,"(40.77933083, -73.98198995)",10023,133410
mn-07-133413,Live,133413,2096 BROADWAY,Manhattan,40.778381,-73.981665,up,up,up,WEST 72 STREET,WEST 71 STREET,SE,107,6,1015700,Lincoln Square,1011430064,1029904,"(40.778381, -73.981665)",10023,133413
mn-07-133415,Live,133415,2298 BROADWAY,Manhattan,40.78622273,-73.97799347,up,up,up,WEST 83 STREET,WEST 82 STREET,SE,107,6,1017100,Upper West Side,1012300043,1032769,"(40.78622273, -73.97799347)",10024,133415
mn-07-133487,Live,133487,153 WEST 69 STREET,Manhattan,40.77647319,-73.98242959,up,up,up,BROADWAY,AMSTERDAM AVENUE,NW,107,6,1015300,Lincoln Square,1011410013,1029632,"(40.77647319, -73.98242959)",10023,133487
mn-07-133501,Live,133501,1860 BROADWAY,Manhattan,40.76981619,-73.98192926,up,up,up,WEST 61 STREET,WEST 62 STREET,NE,107,3,1014500,Lincoln Square,1011147503,1087510,"(40.76981619, -73.98192926)",10023,133501
mn-07-133518,Live,133518,10 WEST 61 STREET,Manhattan,40.76983868,-73.98250198,up,up,up,BROADWAY,COLUMBUS AVENUE,SW,107,3,1014500,Lincoln Square,1011130047,1027193,"(40.76983868, -73.98250198)",10023,133518
mn-07-133620,Live,133620,2659 BROADWAY,Manhattan,40.798018,-73.969557,up,up,up,WEST 101 STREET,WEST 102 STREET,NW,107,6,1018700,Upper West Side,1018730010,1056504,"(40.798018, -73.969557)",10025,133620
mn-07-133623,Live,133623,230 WEST 79 STREET,Manhattan,40.78364875,-73.97975218,up,up,up,BROADWAY,AMSTERDAM AVENUE,SE,107,6,1016700,Upper West Side,1011700012,1079387,"(40.78364875, -73.97975218)",10024,133623
mn-07-133624,Live,133624,2518 BROADWAY,Manhattan,40.79318087,-73.97264858,up,up,up,WEST 94 STREET,WEST 93 STREET,SE,107,6,1017900,Upper West Side,1012410046,1033652,"(40.79318087, -73.97264858)",10025,133624
mn-07-133625,Live,133625,2498 BROADWAY,Manhattan,40.79253447,-73.97312473,up,up,up,WEST 93 STREET,WEST 92 STREET,SE,107,6,1017900,Upper West Side,1012407502,1033616,"(40.79253447, -73.97312473)",10025,133625
mn-07-133629,Live,133629,2396 BROADWAY,Manhattan,40.789424,-73.975391,up,up,up,WEST 87 STREET,WEST 88 STREET,SE,107,6,1017500,Upper West Side,1012350042,1080398,"(40.789424, -73.975391)",10024,133629
mn-07-133632,Live,133632,2430 BROADWAY,Manhattan,40.79069,-73.974462,up,up,up,WEST 90 STREET,WEST 89 STREET,SE,107,6,1017500,Upper West Side,1012370017,1033308,"(40.79069, -73.974462)",10024,133632
mn-07-133633,Live,133633,2420 BROADWAY,Manhattan,40.790235,-73.974793,up,up,up,WEST 89 STREET,WEST 90 STREET,NE,107,6,1017500,Upper West Side,1012370017,1033308,"(40.790235, -73.974793)",10024,133633
mn-07-133634,Live,133634,2482 BROADWAY,Manhattan,40.792132,-73.973409,up,up,up,WEST 92 STREET,WEST 93 STREET,NE,107,6,1017900,Upper West Side,1012400024,1033612,"(40.792132, -73.973409)",10025,133634
mn-07-133635,Live,133635,2495 BROADWAY,Manhattan,40.79269555,-73.97343761,up,up,up,WEST 93 STREET,WEST 92 STREET,SW,107,6,1017900,Upper West Side,1012400052,1087656,"(40.79269555, -73.97343761)",10025,133635
mn-07-133636,Live,133636,2565 BROADWAY,Manhattan,40.79489566,-73.97185626,up,up,up,WEST 96 STREET,WEST 97 STREET,NW,107,6,1018300,Upper West Side,1018687501,1056068,"(40.79489566, -73.97185626)",10025,133636
mn-07-133637,Live,133637,2641 BROADWAY,Manhattan,40.797394,-73.970011,up,up,up,WEST 100 STREET,WEST 101 STREET,NW,107,6,1018700,Upper West Side,1018720010,1056479,"(40.797394, -73.970011)",10025,133637
mn-07-133638,Live,133638,2601 BROADWAY,Manhattan,40.796138,-73.970931,up,up,down,WEST 98 STREET,WEST 99 STREET,NW,107,6,1018700,Upper West Side,1018707501,1056414,"(40.796138, -73.970931)",10025,133638
mn-07-133639,Live,133639,2600 BROADWAY,Manhattan,40.79599586,-73.97059943,up,up,up,WEST 98 STREET,WEST 99 STREET,NE,107,7,1018700,Upper West Side,1018707502,1082691,"(40.79599586, -73.97059943)",10025,133639
mn-07-133652,Live,133652,2061 BROADWAY,Manhattan,40.77814804,-73.98225464,up,up,up,WEST 71 STREET,WEST 72 STREET,NW,107,6,1015900,Lincoln Square,1011630030,1030418,"(40.77814804, -73.98225464)",10023,133652
